user_id,session_id,event_name,event_timestamp,product_id,category,price,device_type,traffic_source,country,view_flag,cart_flag,purchase_flag
2190,sess_8759b4bbb70e,view,21-10-2024 10:01,PROD_5378,Jewelry,1144.71,mobile,organic,japan,1,0,0
3722,sess_efb978679863,add_to_cart,04-10-2024 18:17,PROD_5035,Sports,396.18,mobile,organic,canada,0,1,0
2428,sess_be33f64fec3d,view,03-07-2024 05:10,PROD_1182,Sports,390.14,mobile,ads,uk,1,0,0
1188,sess_50976662bc3f,add_to_cart,12-01-2024 19:48,PROD_1769,Clothing,120.57,tablet,,uae,0,1,0
3499,sess_49005947e407,view,22-10-2024 10:29,PROD_2746,Books,72693.5,tablet,direct,brazil,1,0,0
3222,sess_7a10eada2ead,view,14-07-2024 23:28,PROD_5352,Jewelry,4786.67,desktop,ads,uk,1,0,0
1506,sess_6f7ad3f401d1,add_to_cart,04-11-2024 23:09,PROD_4200,Books,49.61,mobile,ads,india,0,1,0
3891,sess_b85e176f3e13,view,27-12-2024 04:17,PROD_8086,Food & Grocery,10.51,tablet,ads,germany,1,0,0
3799,sess_febd3c405325,add_to_cart,28-12-2024 10:58,PROD_4620,Food & Grocery,16.03,desktop,referral,japan,0,1,0
3767,sess_996f80373b7d,view,29-05-2024 19:03,PROD_4734,Clothing,228.33,desktop,ads,canada,1,0,0
1198,sess_a2269c08f0ef,view,12-02-2024 10:23,PROD_6270,Electronics,940.69,desktop,referral,singapore,1,0,0
2767,sess_c9056385b7b6,add_to_cart,23-01-2025 16:44,PROD_7699,Automotive,49.14,tablet,ads,uae,0,1,0
1862,sess_1b8cedbe4185,add_to_cart,03-10-2024 17:30,PROD_3949,Toys,,desktop,organic,india,0,1,0
1234,sess_2fe3d84e6e42,purchase,18-07-2024 05:05,PROD_1130,Beauty,74.08,desktop,organic,uae,0,0,1
3294,sess_e7e54113b88d,add_to_cart,20-04-2024 05:28,PROD_3549,Electronics,916.6,tablet,organic,canada,0,1,0
3053,sess_9544846d6741,add_to_cart,03-12-2024 14:26,PROD_6264,Home & Kitchen,339.32,desktop,organic,france,0,1,0
1399,sess_69aba7b005a3,view,03-11-2024 05:24,PROD_9059,Home & Kitchen,131.61,tablet,ads,brazil,1,0,0
1036,sess_ee019f9c71f4,view,26-08-2024 21:09,PROD_7131,Electronics,1210.62,tablet,organic,japan,1,0,0
2734,sess_4a64bbc77982,view,07-05-2024 21:03,PROD_7624,Books,,mobile,ads,canada,1,0,0
2180,sess_e30c254e4733,add_to_cart,18-02-2024 10:32,PROD_7866,Automotive,246.01,tablet,direct,mexico,0,1,0
3335,sess_f95f7312847e,add_to_cart,14-11-2024 00:24,PROD_4429,Books,44.59,desktop,referral,japan,0,1,0
2622,sess_45bfb566cd2a,view,17-03-2024 11:24,PROD_3876,Books,57.25,desktop,referral,mexico,1,0,0
1777,sess_39c0ca3afb9c,view,08-03-2024 08:29,PROD_4540,Sports,290.23,mobile,ads,canada,1,0,0
2128,sess_c5dfdca38c0c,view,25-08-2024 10:02,PROD_1942,Electronics,392.49,desktop,ads,france,1,0,0
1637,sess_61047adfb244,add_to_cart,22-04-2024 20:39,PROD_9201,Jewelry,2753.56,desktop,ads,uk,0,1,0
2861,sess_33342e7237ab,view,21-08-2024 15:11,PROD_8800,Automotive,418.55,desktop,organic,singapore,1,0,0
1866,sess_8f266f44346f,view,25-03-2025 08:28,PROD_3921,Food & Grocery,53.82,desktop,referral,germany,1,0,0
3020,sess_310d12da165e,purchase,16-12-2024 11:14,PROD_1467,Toys,141.93,mobile,direct,canada,0,0,1
2934,sess_e980229f714b,view,11-09-2024 10:20,PROD_2456,Automotive,37.49,tablet,organic,singapore,1,0,0
3833,sess_aae7b2588a3f,view,26-03-2024 10:10,PROD_4412,Home & Kitchen,331.95,desktop,referral,uae,1,0,0
1755,sess_cf5e5f571bc0,purchase,03-05-2024 15:42,PROD_7929,Sports,60.58,tablet,organic,india,0,0,1
3025,sess_17b460478d19,purchase,20-10-2024 12:07,PROD_9571,Clothing,214.66,desktop,referral,singapore,0,0,1
1361,sess_75c902126962,add_to_cart,20-08-2024 13:50,PROD_1953,Books,20.6,desktop,referral,canada,0,1,0
3093,sess_1f00ad128089,add_to_cart,18-12-2024 00:29,PROD_7502,Toyss,157.76,desktop,direct,brazil,0,1,0
3900,sess_ceec48abecf3,view,03-07-2024 07:03,PROD_3078,Jewelry,1977.27,tablet,organic,germany,1,0,0
3350,sess_6dffe1144835,add_to_cart,06-09-2024 00:27,PROD_7664,Automotive,333.9,desktop,ads,uk,0,1,0
1920,sess_7cb08cc156bc,add_to_cart,05-07-2024 04:29,,Home & Kitchen,172.27,tablet,organic,usa,0,1,0
2016,sess_2a57565d04dd,add_to_cart,20-01-2025 00:38,PROD_8907,Food & Grocery,46.13,tablet,referral,australia,0,1,0
2410,sess_b07539e964fa,add_to_cart,04-07-2024 03:37,PROD_3975,Toys,129.85,desktop,ads,uae,0,1,0
3905,sess_01b8fd1802f8,view,15-10-2024 23:07,PROD_8041,Home & Kitchen,170.92,mobile,referral,brazil,1,0,0
3491,sess_fcf84beab6be,add_to_cart,14-05-2024 21:44,PROD_5085,Electronics,1704.63,mobile,referral,australia,0,1,0
1230,sess_f1047aff4dcd,add_to_cart,16-01-2025 00:31,PROD_1312,Automotive,458.07,desktop,direct,usa,0,1,0
1298,sess_5b0e541f7d11,add_to_cart,15-06-2024 05:25,PROD_9770,Home & Kitchen,42.76,,direct,usa,0,1,0
3266,sess_dd3a1aee7853,view,01-06-2024 10:16,,Home & Kitchen,367.8,mobile,referral,japan,1,0,0
2165,sess_babbcba6e65c,add_to_cart,09-05-2024 05:27,PROD_6969,Electronics,1017.02,desktop,direct,brazil,0,1,0
1433,sess_9c171c29ebf5,purchase,26-11-2024 04:05,PROD_7909,Jewelry,2970.8,desktop,ads,france,0,0,1
2273,sess_c67d8ecd1704,view,15-10-2024 05:26,PROD_7278,Toys,127.63,tablet,referral,usa,1,0,0
1131,sess_293a63161d48,add_to_cart,30-12-2024 23:42,PROD_9922,Automotive,156.2,desktop,referral,india,0,1,0
3042,sess_b6e5c5b8ee4e,add_to_cart,05-07-2024 21:23,PROD_5006,Books,43.7,desktop,organic,germany,0,1,0
2543,sess_6d82395671ed,purchase,18-06-2024 09:55,PROD_9403,Jewelry,4005.91,desktop,direct,singapore,0,0,1
1559,sess_ddcb7bd7ae6e,purchase,14-09-2024 21:43,PROD_5997,Food & Grocery,17.61,tablet,ads,brazil,0,0,1
2814,sess_619e7df90bb5,add_to_cart,01-09-2024 00:53,PROD_3948,Books,32.92,desktop,direct,singapore,0,1,0
3786,sess_8d3ae0b774d2,view,28-09-2024 22:27,PROD_9929,Books,26.99,desktop,referral,mexico,1,0,0
3045,sess_f236efc6c8d0,add_to_cart,16-07-2024 02:15,PROD_7404,Sports,187.31,mobile,ads,brazil,0,1,0
2114,sess_11ecb4d0261d,add_to_cart,26-04-2024 22:30,PROD_4881,Automotive,,desktop,direct,australia,0,1,0
1376,sess_d0fcf2515400,view,07-11-2024 00:12,PROD_7671,Automotive,385.63,desktop,organic,mexico,1,0,0
2857,sess_eae080c943ca,view,09-11-2024 02:12,PROD_5436,Beauty,149.25,tablet,ads,usa,1,0,0
2546,sess_e53ae9e2b65d,add_to_cart,11-06-2024 10:47,PROD_4252,Electronics,,desktop,organic,india,0,1,0
1333,sess_3fb5fccef029,add_to_cart,13-01-2024 05:56,PROD_9431,Toyss,15.99,tablet,referral,france,0,1,0
1081,sess_9016b8f8e265,view,11-01-2025 19:28,PROD_1648,Beauty,80.53,tablet,ads,brazil,1,0,0
1253,sess_7b08ccf8e810,add_to_cart,09-04-2024 17:50,PROD_2290,Toys,154.98,desktop,ads,germany,0,1,0
2705,sess_6903f5a81c71,view,27-03-2024 13:06,PROD_4062,Home & Kitchen,318.81,mobile,direct,brazil,1,0,0
2910,sess_319b0e2c6622,view,09-03-2024 11:05,PROD_2781,Home & Kitchen,441.39,mobile,direct,usa,1,0,0
2405,sess_3fb0f06f29e9,purchase,26-01-2024 04:09,PROD_8491,Food & Grocery,50.8,mobile,organic,singapore,0,0,1
1073,sess_478bd56b8ee4,add_to_cart,06-12-2024 19:56,PROD_8900,Electronics,691.95,tablet,organic,france,0,1,0
2359,sess_540ba4392cc0,view,09-11-2024 07:20,PROD_1805,Jewelry,2612.54,tablet,ads,uae,1,0,0
1478,sess_a6b8a1c61aec,view,23-07-2024 03:01,PROD_9854,Jewelry,1220.23,desktop,ads,brazil,1,0,0
2941,sess_9e2bbb22e051,add_to_cart,21-08-2024 05:49,PROD_2886,Clothing,56.42,desktop,,australia,0,1,0
3691,sess_c21d067c0117,view,28-12-2024 19:05,PROD_6603,Boooks,49.89,tablet,organic,canada,1,0,0
1526,sess_1eb59444644a,add_to_cart,05-08-2024 03:44,PROD_3411,Electronics,554.6,tablet,ads,mexico,0,1,0
2875,sess_7cd77af8193c,view,14-12-2024 08:18,PROD_1172,Beauty,106.68,mobile,direct,france,1,0,0
3912,sess_ccf7aee830ba,view,17-08-2024 19:08,PROD_4407,Automotive,0.55,tablet,organic,usa,1,0,0
2233,sess_da000620ae54,add_to_cart,26-01-2025 00:29,PROD_1732,Automotve,,tablet,ads,japan,0,1,0
3407,sess_9e8b67080eda,view,27-07-2024 01:08,PROD_5422,Electronics,255.27,,direct,india,1,0,0
2296,sess_866eba06f50b,add_to_cart,03-11-2024 10:21,PROD_7721,Home & Kitchen,133.32,tablet,organic,canada,0,1,0
2324,sess_d1a150056a57,view,19-06-2024 10:10,PROD_4342,Toyss,130,mobile,direct,australia,1,0,0
2189,sess_b50d0ba02c20,view,17-05-2024 23:04,PROD_4637,Home & Kitchen,322.48,mobile,ads,brazil,1,0,0
2288,sess_cdf88ffccb30,view,29-08-2024 06:16,PROD_3151,Jewellery,1529.9,desktop,referral,usa,1,0,0
1053,sess_c240665f1e48,view,10-03-2024 09:29,PROD_8595,Food & Grocery,50.13,mobile,organic,brazil,1,0,0
3186,sess_4014ec415ace,view,30-12-2024 19:18,PROD_3376,,,tablet,organic,singapore,1,0,0
3856,sess_35b4af9f3543,add_to_cart,30-12-2024 14:14,PROD_1638,Toys,122.94,tablet,organic,usa,0,1,0
3561,sess_5311087c486b,view,17-08-2024 20:26,PROD_7327,Toys,71.77,desktop,direct,mexico,1,0,0
3363,sess_282e149e9e63,view,16-04-2024 07:29,PROD_1808,Sports,,,referral,usa,1,0,0
2275,sess_a8f0ce1697c0,purchase,15-03-2024 05:44,PROD_8223,Electronics,1445.47,tablet,ads,canada,0,0,1
1748,sess_f05d59f5e379,view,05-10-2024 20:16,PROD_8230,Jewelry,,desktop,direct,japan,1,0,0
1308,sess_b9ab938bab7d,purchase,25-09-2024 16:11,PROD_6868,Electronics,1713.01,tablet,organic,uae,0,0,1
2213,sess_8b15861be993,add_to_cart,12-11-2024 23:17,PROD_2894,Clothing,197.14,mobile,ads,canada,0,1,0
3860,sess_a456d17eea27,view,27-09-2024 03:12,PROD_8658,Electronics,1626.11,mobile,organic,germany,1,0,0
2156,sess_ca7876b82196,view,11-06-2024 00:09,PROD_6405,Automotive,549.59,tablet,ads,australia,1,0,0
1741,sess_784f7421197e,view,30-06-2024 21:24,PROD_1617,Clothing,78.33,tablet,direct,japan,1,0,0
1655,sess_476b86952414,add_to_cart,19-09-2024 02:28,PROD_4622,Automotive,516.64,mobile,organic,,0,1,0
1937,sess_f6b47cc29b81,view,26-11-2024 21:15,PROD_2858,Jewelry,3361.22,tablet,referral,australia,1,0,0
2908,sess_cbe5c997b3fa,view,08-07-2024 05:18,PROD_4909,Home & Kitchen,323.01,mobile,organic,singapore,1,0,0
3045,sess_018b3db2ec87,add_to_cart,18-07-2024 17:43,PROD_1729,Jewelry,4490.46,desktop,organic,mexico,0,1,0
1508,sess_31d8e3c1dcef,add_to_cart,07-01-2025 12:24,PROD_6402,Automotive,223.91,tablet,ads,germany,0,1,0
3784,sess_cbc146649ddc,view,08-07-2024 09:07,PROD_7264,Jewelry,1414.94,desktop,direct,usa,1,0,0
2827,sess_e4d715bdbebd,view,13-08-2024 14:05,PROD_6808,Food&Grocery,35.16,mobile,organic,mexico,1,0,0
3394,sess_0a979784cb2c,add_to_cart,03-10-2024 17:31,PROD_1305,Sports,118.2,,organic,germany,0,1,0
3509,sess_0ab51045f0b8,add_to_cart,30-03-2024 06:38,,Books,18.28,tablet,direct,australia,0,1,0
1981,sess_0342533681ee,add_to_cart,08-03-2024 00:24,PROD_6564,Toys,14.99,tablet,direct,france,0,1,0
1005,sess_2bf51487ea31,view,11-12-2024 16:05,PROD_6491,Beauty,18.54,tablet,organic,brazil,1,0,0
1495,sess_df57387db0ee,add_to_cart,11-05-2024 19:22,PROD_2353,Electronics,1715.33,tablet,referral,,0,1,0
1620,sess_1b48ce198dc7,purchase,29-04-2024 16:28,PROD_6662,Books,12.14,tablet,referral,germany,0,0,1
3271,sess_4b5f0537d74f,add_to_cart,04-04-2024 22:39,PROD_7197,Jewelry,2982.41,desktop,referral,india,0,1,0
2799,sess_2e199374e53b,add_to_cart,19-06-2024 00:24,PROD_6707,Books,31.18,mobile,ads,mexico,0,1,0
1845,sess_227e2e132452,add_to_cart,17-07-2024 03:45,PROD_1427,Electronics,422.16,mobile,referral,mexico,0,1,0
2544,sess_94a41eb51d6a,add_to_cart,17-06-2024 10:41,PROD_7879,Toys,73.68,tablet,organic,uk,0,1,0
3490,sess_a9dbe56aa27c,view,13-07-2024 14:28,PROD_9909,Books,23.38,tablet,referral,germany,1,0,0
1382,sess_d3358a65debc,add_to_cart,26-11-2024 18:28,PROD_2118,Automotive,430.26,desktop,direct,france,0,1,0
3943,sess_9e514c81cca0,add_to_cart,16-04-2024 12:13,,Electroniics,1383.56,mobile,organic,singapore,0,1,0
3007,sess_9029fe8bdb74,purchase,16-03-2024 20:31,PROD_8491,Clothing,43.14,tablet,direct,france,0,0,1
2654,sess_77f78a1a083c,add_to_cart,14-06-2024 00:49,PROD_3658,Books,62627.11,desktop,organic,uk,0,1,0
1695,sess_59131acfcb13,purchase,20-03-2024 06:29,PROD_3569,Sports,174.41,desktop,direct,,0,0,1
3096,sess_6419ac031e4a,view,12-02-2024 17:06,PROD_3601,Automotive,405.34,desktop,referral,,1,0,0
2493,sess_d6b8c3ac9e0a,view,08-03-2024 07:24,PROD_4558,Toys,111.52,tablet,referral,uk,1,0,0
1892,sess_981bd46c8f01,add_to_cart,23-02-2024 05:35,PROD_8368,Jewelry,3370.19,tablet,ads,canada,0,1,0
3165,sess_fa179a672501,view,31-08-2024 17:06,PROD_9263,Toys,148.48,tablet,direct,japan,1,0,0
2386,sess_42e2afe12252,add_to_cart,10-05-2024 15:34,PROD_3358,Toys,79.52,,organic,japan,0,1,0
1614,sess_0f2990e5be96,view,24-01-2024 22:05,PROD_2466,Beuaty,56.81,,organic,canada,1,0,0
1308,sess_8d52236629f3,view,18-09-2024 16:25,PROD_6734,Automotive,32.69,desktop,referral,usa,1,0,0
3638,sess_be5a56b973ef,view,07-11-2024 10:17,PROD_5213,Sports,106.73,desktop,,australia,1,0,0
3799,sess_dca04dc8c6e4,view,09-12-2024 01:17,PROD_5499,Home & Kitchn,479.41,tablet,organic,uae,1,0,0
2044,sess_48e46895bef4,view,10-10-2024 12:13,PROD_6145,Books,,mobile,referral,uae,1,0,0
1336,sess_b0fb438765d9,add_to_cart,21-01-2024 05:07,PROD_7016,Sports,,mobile,direct,uae,0,1,0
3005,sess_a7e80160316c,view,15-02-2024 21:16,PROD_4615,Clothing,72.16,desktop,referral,uk,1,0,0
2617,sess_ad5eac0e5dff,view,10-03-2024 05:06,PROD_7213,Jewelry,4987.14,tablet,direct,canada,1,0,0
1857,sess_a5fbe8003966,view,06-02-2024 04:21,PROD_2394,Sports,288.2,mobile,direct,uae,1,0,0
1506,sess_172e63a1313b,view,25-10-2024 18:03,PROD_6063,Books,28.36,mobile,organic,uae,1,0,0
3737,sess_d69283dfedb8,view,01-03-2024 17:16,PROD_3911,Sports,224.53,desktop,organic,,1,0,0
2529,sess_24599df17163,add_to_cart,02-09-2024 07:49,PROD_8671,,697.44,mobile,ads,singapore,0,1,0
1967,sess_02c9d7eb3d0c,view,14-01-2024 16:20,PROD_1591,Beauty,30207.25,desktop,organic,japan,1,0,0
1877,sess_d13cd516ad71,view,23-07-2024 08:24,PROD_7251,Clothing,191.65,desktop,direct,australia,1,0,0
1126,sess_d14b6f7b82d3,view,02-07-2024 01:24,PROD_9398,Books,69.02,tablet,direct,mexico,1,0,0
2134,sess_1f2703856eb8,view,13-07-2024 02:23,PROD_8367,Electronics,,mobile,ads,australia,1,0,0
1020,sess_a8cee1ef9a0c,add_to_cart,01-11-2024 13:14,PROD_9498,Electronics,573.22,mobile,direct,mexico,0,1,0
3985,sess_64c3a7ad8a4f,add_to_cart,04-05-2024 00:38,PROD_6259,Jewelry,333.78,desktop,direct,mexico,0,1,0
1808,sess_ef064609e388,view,10-12-2024 22:18,PROD_2702,,1284.7,tablet,referral,india,1,0,0
1452,sess_118607407f1d,view,30-12-2024 06:01,PROD_1015,Toys,118.98,mobile,ads,japan,1,0,0
1867,sess_7228695ba1ea,view,16-10-2024 01:07,PROD_5830,Sports,149.85,tablet,direct,usa,1,0,0
1329,sess_d082dcb8a33d,add_to_cart,16-04-2024 00:48,PROD_9967,Sports,134.61,desktop,organic,canada,0,1,0
3464,sess_75d5ea22319d,add_to_cart,21-02-2024 10:28,PROD_6151,Jewelry,3150.52,desktop,ads,japan,0,1,0
2549,sess_7bab5e69de0d,add_to_cart,13-03-2024 16:41,PROD_6180,Toys,36.04,desktop,ads,mexico,0,1,0
3255,sess_c1c48aad45fc,add_to_cart,17-09-2024 09:31,PROD_6775,Books,38.58,desktop,organic,germany,0,1,0
1245,sess_cb10c6fe5ea4,view,02-12-2024 17:13,PROD_6857,Food & Grocery,3.43,desktop,direct,germany,1,0,0
2775,sess_9dff062be512,add_to_cart,15-05-2024 18:14,PROD_9849,Beauty,119.23,mobile,ads,usa,0,1,0
1376,sess_d0fcf2515400,add_to_cart,07-11-2024 00:17,PROD_7671,Automotive,385.63,desktop,organic,mexico,0,1,0
3601,sess_7aa79b8df85c,add_to_cart,31-10-2024 17:22,PROD_1653,Food & Grocery,6.52,tablet,ads,australia,0,1,0
2224,sess_0d34f76367e2,add_to_cart,22-04-2024 01:10,PROD_1031,Home & Kitchen,108.38,desktop,referral,germany,0,1,0
1982,sess_41b3d3663f80,view,10-02-2024 02:19,PROD_8589,Food & Grocery,12.39,desktop,organic,france,1,0,0
2669,sess_60c7bd3fec3d,view,15-08-2024 12:21,PROD_4941,Beauty,97.33,desktop,direct,australia,1,0,0
2014,sess_5bcdc8dc5998,view,13-07-2024 05:16,PROD_8822,Beauty,92.94,desktop,direct,usa,1,0,0
3909,sess_b23d4dfd168b,add_to_cart,23-03-2024 20:04,PROD_4891,Automotive,118.39,mobile,organic,australia,0,1,0
3432,sess_8d7cf9d78ca6,view,27-01-2024 13:21,PROD_5525,Food & Grocery,7.1,desktop,direct,uk,1,0,0
3815,sess_2539099e2401,view,02-02-2025 19:01,PROD_9188,Home & Kitchn,371.41,tablet,ads,canada,1,0,0
1058,sess_42989b1a7e19,add_to_cart,03-09-2024 18:22,PROD_2485,Toyss,,desktop,referral,japan,0,1,0
1643,sess_4dfd237558e1,add_to_cart,16-11-2024 07:27,PROD_1637,Electronics,1633.66,tablet,organic,,0,1,0
3291,sess_a1c50842feb5,view,16-09-2024 00:29,PROD_6627,Jewelry,4161.16,mobile,ads,france,1,0,0
1283,sess_245e7159a2ea,view,12-01-2024 11:19,PROD_5078,Sports,,tablet,direct,uae,1,0,0
1231,sess_dd95c3a974e3,view,06-08-2024 08:18,PROD_2165,Clothing,,mobile,referral,japan,1,0,0
3963,sess_5bfc58875cd2,view,16-05-2024 19:17,PROD_3003,Books,33.49,desktop,organic,usa,1,0,0
3323,sess_6ae15d01c4e5,view,11-08-2024 00:25,PROD_6858,Beauty,52.16,desktop,referral,france,1,0,0
3068,sess_b5d92a013a0c,view,25-07-2024 22:24,PROD_8461,Books,40.33,tablet,,france,1,0,0
3912,sess_efb2f4fc9066,add_to_cart,02-10-2024 06:34,PROD_7898,Electronics,466.5,mobile,ads,india,0,1,0
2419,sess_b68cdb69beff,add_to_cart,06-10-2024 03:25,PROD_2678,Toys,88.24,tablet,direct,france,0,1,0
3071,sess_3b43745ae710,add_to_cart,01-06-2024 09:23,PROD_6313,Clothng,258.2,mobile,direct,mexico,0,1,0
1317,sess_1eebce75c845,view,04-10-2024 11:05,PROD_2512,Food & Grocery,50.6,tablet,organic,japan,1,0,0
3400,sess_e93cf7fe8dcc,purchase,13-12-2024 13:54,PROD_4405,Books,24.01,desktop,ads,brazil,0,0,1
3685,sess_2570dcb61ea3,add_to_cart,01-02-2024 09:20,PROD_6642,Automotive,128.48,desktop,referral,singapore,0,1,0
1395,sess_e78a1d7f0aeb,view,29-07-2024 16:28,PROD_5589,Books,67.37,desktop,referral,germany,1,0,0
2146,sess_80c3a38b7dd1,view,05-08-2024 07:05,PROD_3836,Automotive,429.36,desktop,direct,india,1,0,0
1776,sess_d2c327a63e3f,view,26-10-2024 09:10,PROD_6508,,256.19,desktop,direct,mexico,1,0,0
1959,sess_02ab848b8ccd,view,09-07-2024 12:05,PROD_6796,Clothing,30.27,tablet,direct,canada,1,0,0
3539,sess_4ce4ffa6c296,add_to_cart,23-01-2024 18:43,PROD_9913,Automotive,769.47,mobile,organic,usa,0,1,0
2132,sess_4d0eba162256,view,22-09-2024 20:12,PROD_3804,Beauty,23.8,mobile,organic,uae,1,0,0
3704,sess_5cd9877f4d81,view,14-04-2024 11:25,PROD_9973,Toys,178.81,mobile,direct,france,1,0,0
2685,sess_42444bdfe4ff,view,26-11-2024 10:28,PROD_8442,Automotive,700.46,mobile,organic,germany,1,0,0
1430,sess_da5a248ba75c,add_to_cart,15-05-2024 14:18,PROD_3015,Jewelry,3685.55,tablet,organic,australia,0,1,0
2626,sess_845108e45914,add_to_cart,02-07-2024 04:39,,Toys,185.13,mobile,organic,singapore,0,1,0
3913,sess_a9e5b0a7ac5b,add_to_cart,01-03-2024 14:31,PROD_5108,Sports,130.43,tablet,organic,singapore,0,1,0
1534,sess_d438e22b89b5,add_to_cart,08-10-2024 12:12,PROD_4966,Beauty,43.48,desktop,ads,france,0,1,0
2165,sess_8f08624a287d,add_to_cart,07-06-2024 04:28,PROD_1903,Home & Kitchn,28.99,desktop,direct,india,0,1,0
1934,sess_03c37610d24c,add_to_cart,30-01-2024 08:37,PROD_7436,Sports,96.19,tablet,direct,india,0,1,0
3468,sess_b2549a4ff882,view,13-08-2024 21:12,PROD_6352,Home & Kitchen,200.86,tablet,direct,singapore,1,0,0
3744,sess_0b3c28b262f3,view,25-03-2024 02:12,PROD_7355,Toys,170.88,tablet,ads,singapore,1,0,0
1034,sess_35be19ec354b,view,29-02-2024 12:15,PROD_7349,Clothing,67.69,desktop,referral,brazil,1,0,0
1451,sess_fbc4f825b060,add_to_cart,04-09-2024 05:43,PROD_1453,Jewelry,4304.73,mobile,direct,mexico,0,1,0
2619,sess_8d82ea35719c,add_to_cart,27-10-2024 16:34,PROD_7585,Toys,49.82,tablet,ads,singapore,0,1,0
2620,sess_29bd69774886,add_to_cart,16-01-2024 12:48,PROD_2820,Automotve,667.47,desktop,referral,brazil,0,1,0
3464,sess_75d5ea22319d,purchase,21-02-2024 11:04,PROD_6151,Jewelry,3150.52,desktop,ads,japan,0,0,1
3873,sess_cd87b9c474b3,add_to_cart,02-12-2024 23:39,PROD_7668,Home & Kitchen,104.55,tablet,referral,brazil,0,1,0
1723,sess_a20a4dced862,add_to_cart,31-03-2024 04:58,PROD_9993,Toys,10.07,tablet,ads,brazil,0,1,0
3081,sess_4cb9cdeab2cb,view,24-11-2024 04:07,PROD_7228,Jewelry,60.74,desktop,organic,brazil,1,0,0
1841,sess_93c5586c6045,add_to_cart,08-09-2024 09:43,PROD_9244,Toys,112.94,desktop,organic,uk,0,1,0
1263,sess_5c521ec1d6ae,view,11-11-2024 00:21,PROD_3173,Automotive,454.48,tablet,referral,canada,1,0,0
3045,sess_aa0e851f8817,view,01-08-2024 02:17,PROD_3061,Jewelry,4302.89,tablet,organic,uae,1,0,0
2065,sess_1f97a3fc4176,add_to_cart,19-04-2024 23:45,PROD_5349,Toys,128.72,mobile,referral,usa,0,1,0
3764,sess_7c8ed908d3ab,view,01-07-2024 21:25,PROD_5795,Food & Grocery,56.74,desktop,organic,germany,1,0,0
3007,sess_9029fe8bdb74,view,16-03-2024 20:09,PROD_8491,,43.14,tablet,direct,france,1,0,0
1631,sess_5a17eee906cf,add_to_cart,22-06-2024 15:26,PROD_5098,Automotive,765.9,mobile,organic,germany,0,1,0
3424,sess_8fa13ad3ad9f,add_to_cart,21-11-2024 04:55,PROD_1710,Jewelry,1234.27,desktop,referral,mexico,0,1,0
3161,sess_a5f28f73f421,view,04-09-2024 14:22,PROD_4804,Electronics,1702.98,mobile,direct,singapore,1,0,0
2106,sess_abffad036929,view,27-06-2024 05:05,PROD_1353,Toys,111.73,desktop,referral,france,1,0,0
3177,sess_98942bade162,purchase,27-05-2024 09:05,PROD_3165,Clothing,38.25,tablet,ads,france,0,0,1
3779,sess_ca6edc6d308e,view,12-12-2024 09:30,,Jewelry,3891.83,desktop,referral,japan,1,0,0
2476,sess_8b363303ef6e,view,06-07-2024 14:29,PROD_6015,Home & Kitchen,292.86,mobile,direct,france,1,0,0
1146,sess_9e4f764ee691,view,08-05-2024 14:22,PROD_7122,,383.68,desktop,direct,india,1,0,0
1073,sess_478bd56b8ee4,purchase,06-12-2024 20:40,PROD_8900,Electronics,691.95,tablet,organic,france,0,0,1
2806,sess_466596da3f6e,view,14-01-2024 04:09,PROD_5949,Beauty,132.15,desktop,ads,singapore,1,0,0
2462,sess_7c4b65829b82,add_to_cart,31-08-2024 03:31,PROD_2663,,59.17,mobile,referral,germany,0,1,0
2118,sess_739b0d55fda6,view,09-02-2024 21:29,PROD_8613,Sports,261.06,mobile,organic,france,1,0,0
2397,sess_f4d44ee8a958,add_to_cart,04-05-2024 14:55,PROD_7109,Clothing,180.03,tablet,ads,brazil,0,1,0
2610,sess_5a582af6db99,purchase,15-10-2024 23:22,PROD_7045,Electronics,1945.38,tablet,referral,canada,0,0,1
2005,sess_07dc3b57983f,view,19-04-2024 19:05,PROD_9096,Food & Grocery,21.07,tablet,direct,japan,1,0,0
1132,sess_220beba68755,view,14-04-2024 20:02,PROD_8090,Automotive,491.86,mobile,referral,uk,1,0,0
1422,sess_f3d1421c8d11,add_to_cart,22-10-2024 05:23,,Clothing,,desktop,direct,brazil,0,1,0
2697,sess_4da34b125a49,add_to_cart,18-10-2024 08:25,PROD_4858,Food & Grocery,5.87,desktop,direct,uk,0,1,0
2881,sess_3c6b649d2d3c,view,21-10-2024 10:12,PROD_4067,Home & Kitchen,368.62,desktop,ads,uae,1,0,0
3563,sess_258a7ee24c66,view,02-01-2025 17:03,PROD_5319,Clothing,274.26,mobile,ads,japan,1,0,0
3322,sess_38eeab7e8210,add_to_cart,03-09-2024 18:18,PROD_2769,Sports,364.37,mobile,referral,usa,0,1,0
3564,sess_cdf8b5b9f35c,add_to_cart,12-02-2024 17:32,PROD_2915,Beauty,34.14,tablet,referral,uae,0,1,0
2251,sess_5296d786fff7,view,19-07-2024 19:11,PROD_8890,Automotve,607.15,tablet,ads,germany,1,0,0
3481,sess_c595e2fb33b6,add_to_cart,25-10-2024 23:19,PROD_1050,Sports,27.95,tablet,direct,canada,0,1,0
2059,sess_8de0f2ba42d4,add_to_cart,07-05-2024 23:31,PROD_9782,Clothing,101.15,desktop,direct,mexico,0,1,0
