user_id,session_id,event_name,event_timestamp,product_id,category,price,device_type,traffic_source,country
1768,sess_26fe2ded618c,begin_checkout,13/05/2024 11:54,PROD_1979,Clothing,281.93,desktop,direct,USA
2605,sess_93e2d83f9f87,VIEW,2024-07-28 01:15:00,PROD_4314,Clothing,51.63,desktop,ads,India
3434,sess_60b89cafe4ca,Checkout,09-25-2024 15:01:00,PROD_8777,Automotve,112.34,mobile,referral,Brazil
3846,sess_d7ef0caf2a73,page_exit,11-14-2024 21:54:00,,Books,770.99,tablet,organic,India
3594,sess_7427df46b30a,View,2025-01-27 12:29:00,PROD_3119,Automotive,667.52,mobile,organic,UAE
1708,sess_2df6637d6aa7,viewed,02/11/2024 13:17,PROD_6690,Beuaty,26.07,mobile,ads,UK
3729,sess_7497e89b10b4,view_item,02-06-2024 14:16:00,PROD_9898,Sports,111.58,mobile,direct,Canada
3010,sess_23749de9acae,checkout,20/09/2024 21:39,PROD_7569,Books,40.26,mobile,organic,France
2899,sess_2625b00ce25e,veiw,03-Jun-2024 16:10:00,PROD_1595,Jewelry,1869.87,tablet,referral,India
3782,sess_2debb46c5be6,CHECKOUT,2024-05-04 19:36:00,,Home & Kitchn,383.91,mobile,organic,India
2756,sess_d00638c0de76,Purchase,17/03/2024 03:21,PROD_5134,Toys,196.25,tablet,ads,Australia
3317,sess_9cab7391a711,VIEW,2024-12-05 01:29:00,PROD_8061,Toys,102.73,tablet,ads,Australia
1838,sess_996c3ea9b37d,Checkout,2024-07-24 02:20:00,PROD_2171,Toys,170.14,mobile,ads,
3940,sess_d7543190e200,AddToCart,2024-04-19 18:57:00,PROD_4027,Automotive,699.58,tablet,organic,UAE
1249,sess_8537e2279a67,view_item,18-Feb-2024 04:04:00,PROD_3732,Books,62.08,tablet,direct,USA
3634,sess_445f9ba55a11,cart_add,2024-12-07 18:35:00,PROD_1288,Clothing,149.62,desktop,ads,UK
3560,sess_50180891e311,UNKNOWN,2024/10/18 06:59,PROD_2940,Beauty,,desktop,referral,UAE
3670,sess_2b6530776baa,error_event,2024-11-24 20:36:00,PROD_3493,Food & Grocery,,desktop,organic,India
2861,sess_76f9df67dca6,begin_checkout,2024-09-08 04:41:00,PROD_2057,Electronics,1418.82,tablet,ads,Canada
1424,sess_977746341630,view_item,01/06/2024 14:02,PROD_3899,Food & Grocery,N/A,,direct,Canada
3999,sess_991f35246298,ADD_TO_CART,08-27-2024 02:28:00,PROD_6349,Automotive,277.01,desktop,ads,Germany
3953,sess_a2b6b44142c4,login,2024-01-26 10:45:00,PROD_9938,Toys,,mobile,direct,Brazil
1559,sess_ddcb7bd7ae6e,null_event,2024-09-14 21:42:00,PROD_4627,Beauty,409.69,tablet,organic,UK
3978,sess_a34f56f96bd1,veiw,17-Mar-2024 01:10:00,PROD_6381,Electronics,1621.15,desktop,organic,Canada
3739,sess_0262fcaaf4ac,view,2024/07/03 05:23,PROD_8899,Toys,21.55,desktop,direct,UK
3537,sess_dde226dfd932,view_item,02-14-2024 22:06:00,PROD_8140,Automotive,445.73,tablet,ads,France
1875,sess_ace8d293424d,chekout,2024-11-13 21:52:00,PROD_7220,Books,55.7,mobile,ads,Australia
2431,sess_2a541c9ef8de,veiw,2024-08-27 04:02:00,PROD_1281,Clothing,53.39,desktop,direct,Australia
2113,sess_ea135759a873,view_item,08-31-2024 01:24:00,PROD_1791,Beauty,26.35,mobile,organic,Germany
1276,sess_c482aa57f79d,veiw,2024-02-01 19:02:00,PROD_9708,Clothing,112.54,mobile,direct,UK
2577,sess_c1ed0ccad58e,ADD_TO_CART,2024/04/13 19:50,PROD_2759,Sports,69.21,tablet,ads,UAE
2993,sess_18337861aecb,veiw,2024/05/20 00:13,PROD_1794,Jewelry,1548.08,desktop,direct,Australia
2101,sess_287410353166,cart_add,2024-01-17 14:40:00,PROD_5415,Home & Kitchn,456.2,tablet,referral,Japan
1924,sess_90ba3490d7d5,Add_To_Cart,18/10/2024 22:27,PROD_8919,Beauty,88.26,desktop,ads,
3528,sess_ee311b989964,AddToCart,2024-12-28 04:29:00,PROD_5655,Food & Grocery,$47.08,tablet,ads,Australia
2904,sess_6707e88bc2b3,add_to_cart,2024-02-20 03:10:00,PROD_9038,Toys,31.12,desktop,referral,
2737,sess_c6a0e6a9f28e,cart_add,2024-02-26 15:45:00,PROD_6308,Clothing,130.03,mobile,referral,Australia
2019,sess_f548cd448321,UNKNOWN,2024-10-08 08:18:00,PROD_7262,Jewelry,,desktop,ads,Canada
1863,sess_22ab1c071ccb,chekout,2024-10-12 22:43:00,PROD_1172,Jewelry,425.21,desktop,,Canada
3773,sess_dced504731e0,Add_To_Cart,19/04/2024 13:31,PROD_8773,Jewellery,1745.0,tablet,refferal,Australia
2168,sess_83a12e6e6389,error_event,2024-11-17 13:36:00,PROD_8693,Books,207.98,tablet,ads,
3499,sess_9177894cb99f,viewed,2024-11-13 10:19:00,PROD_4524,Jewelry,733.93,desktop,referral,Canada
2805,sess_1cd6aad70c22,Add_To_Cart,2024-06-05 17:24:00,PROD_6642,Food & Grocery,21.48,mobile,organic,Mexico
1879,sess_1cb9480168a0,CHECKOUT,2024-03-22 12:46:00,PROD_5520,Books,N/A,mobile,ads,India
3483,sess_3f077f3f5dad,view,2024-06-19 10:02:00,PROD_9981,Jewelry,,tablet,referral,Australia
,sess_2ba1dc24d1f0,purchse,2024-07-26 06:28:00,PROD_9360,Electronics,1331.64,tablet,referral,India
3315,sess_84fa2d2bdecb,addtocart,02-02-2025 07:57:00,PROD_1234,Automotive,$331.7,mobile,direct,Canada
1501,sess_dbf9b8e003a8,page_view,2024-11-10 17:26:00,PROD_1680,Sports,229.46,desktop,referral,Brazil
3308,sess_7355575791b5,veiw,2024-01-04 06:13:00,PROD_8648,Electroniics,,mobile,referral,UAE
1266,sess_9c5a8e544c2c,UNKNOWN,2024/07/14 02:19,PROD_9673,Sports,8.92,tablet,referral,UK
1138,sess_3a106430f7f1,checkout,02-Dec-2024 15:49:00,PROD_1596,Sports,38764.68,desktop,referral,Japan
2154,sess_fbe980d810c7,null_event,2024-05-02 23:10:00,PROD_9115,Electronics,918.46,desktop,ads,Japan
3307,sess_1a44204e69b7,search,2024-09-23 10:28:00,PROD_4529,Food & Grocery,24.29,desktop,,USA
3672,sess_3ba2218968f7,login,2024/02/03 05:21,PROD_5291,Books,980.59,desktop,organic,USA
3744,sess_33bd58a74567,VIEW,2024-03-01 09:04:00,PROD_1844,Automotive,378.01,desktop,ads,Mexico
2068,sess_b9a9c6169a61,login,2025-01-31 14:28:00,PROD_9772,Electronics,841.96,tablet,,USA
3178,sess_1dfb53716985,View,10/01/2024 07:18,PROD_6297,Beauty,96.16,mobile,referral,USA
3261,sess_823b9d6e13c5,UNKNOWN,2024-02-26 23:55:00,PROD_8679,Books,,desktop,,Germany
1746,sess_b96afc6ad723,scroll,2024-06-25 09:42:00,PROD_4955,Sports,799.35,,,
1957,sess_529ee8df10db,veiw,17-May-2024 21:06:00,PROD_8465,Automotive,280.44,tablet,referral,Australia
3023,sess_52a7770f2dd5,addtocart,2024-12-05 00:19:00,PROD_6599,Electronics,348.14,mobile,referral,Germany
2403,sess_db0bc0fd4ec3,ADD_TO_CART,03-Sep-2024 10:53:00,PROD_7472,Electronics,1088.47,desktop,referral,UK
3352,sess_7ffc2aff6756,view,29-May-2024 12:06:00,PROD_9555,Electronics,1928.88,,direct,USA
1400,sess_4b3291adceba,Add_To_Cart,2024-02-06 18:31:00,PROD_2206,Clothing,83.22,mobile,organic,UK
3532,sess_668cffc1a4ba,viewed,2024-10-05 08:14:00,PROD_3028,Electronics,1801.06,desktop,referral,Brazil
1352,sess_38e312031bc1,add_to_cart,07-04-2024 09:04:00,PROD_9920,Sports,106.55,mobile,ads,France
3699,sess_f53c38c5e22f,buy,2024/04/14 20:45,PROD_7287,Clothing,172.54,tablet,ads,France
3688,sess_95051a937554,hover,24/06/2024 07:58,PROD_2535,,,desktop,referral,Mexico
3531,sess_d41b7ab22247,scroll,2025-03-07 10:52:00,PROD_1537,,552.45,desktop,direct,Mexico
1916,sess_e09f0b92bc9a,View,25/09/2024 16:17,PROD_5382,Toys,102.98,mobile,organic,Singapore
1237,sess_a3ffb0e81b17,begin_checkout,29/11/2024 22:57,PROD_6064,Books,5.18,mobile,referral,Brazil
3344,sess_443ee0eac478,CHECKOUT,09-Jan-2024 22:22:00,PROD_7756,Jewelry,4307.97,tablet,ads,Singapore
2760,sess_780fba9e778a,chekout,15/10/2024 15:52,PROD_3346,Food & Grocery,9.85,tablet,direct,
1872,sess_82f548f8230e,CHECK_OUT,2024-02-27 14:53:00,PROD_5764,Jewelry,4688.69,desktop,organic,Australia
3185,sess_b9cd2148872a,viewed,2024-10-31 22:01:00,PROD_8897,Beauty,46.24,tablet,referral,Germany
3259,sess_5fba4d082a7e,view,2024-07-27 09:07:00,PROD_9662,Beauty,$75.12,tablet,organic,UAE
2087,sess_6646d9dee28f,search,2024-06-11 08:43:00,PROD_8560,Jewelry,,,organic,France
3720,sess_9c561f67ed60,veiw,07-01-2024 05:21:00,PROD_9996,Books,75.91,mobile,add,UAE
2020,sess_053b214eb939,view,2024-11-05 20:21:00,PROD_2489,Food & Grocery,45.39,mobile,,Canada
1040,sess_291e049ebee4,promo_click,06/08/2024 21:39,PROD_8474,Books,815.96,desktop,direct,Canada
2942,sess_0677fcee1b9c,wishlist_add,2024-06-01 21:22:00,PROD_3782,Home & Kitchen,307.17,tablet,referral,
1308,sess_866f2f7d09c1,VIEW,2024-10-22 22:23:00,PROD_7318,Automotive,446.07,tablet,organic,UAE
1030,sess_4fe7a7578f86,add-to-cart,2024-11-17 04:26:00,PROD_3293,Clothing,229.45,tablet,ads,Australia
1880,sess_2cd2a9c1e38f,view_item,2024-08-16 12:29:00,PROD_7699,,15.84,mobile,organic,UK
2302,sess_0d87ab44dd75,add-to-cart,24-Oct-2024 05:20:00,PROD_3275,Automotive,53.79,desktop,,UK
1900,sess_b28f8233e603,page_exit,06-12-2024 12:20:00,,Automotive,366.38,,,
3248,sess_6c7f2ce6b93c,null_event,09-21-2024 13:40:00,PROD_1099,Beauty,271.32,desktop,,France
3337,sess_c556c5fb9ef2,viewed,2024-06-13 02:07:00,PROD_7502,Automotive,402.79,tablet,referral,Australia
1094,sess_8d388289f826,addtocart,2024-11-21 04:56:00,PROD_9724,Food & Grocery,33.1,mobile,direct,UAE
3342,sess_52f50fcef34a,view,2024-07-06 01:22:00,PROD_3024,Home & Kitchen,122.94,desktop,organic,UAE
1042,sess_136a5b6a23cf,purchase,2024-12-15 05:08:00,PROD_8415,Food&Grocery,7.94,tablet,ads,India
2190,sess_8759b4bbb70e,View,2024-10-21 10:01:00,PROD_5378,Jewelry,1144.71,mobile,organic,Japan
3318,sess_d3394e2660d0,CHECKOUT,2024-12-14 07:28:00,PROD_2292,Food & Grocery,53.29,mobile,organic,France
3722,sess_efb978679863,Add_To_Cart,2024-10-04 18:17:00,PROD_5035,Sports,396.18,mobile,organic,Canada
2961,sess_5c50fe3bcd12,login,2024-02-14 06:01:00,,Sports,,desktop,,
2428,sess_be33f64fec3d,VIEW,2024-07-03 05:10:00,PROD_1182,Sports,390.14,mobile,ads,UK
1847,sess_7a7a6b2adc9f,logout,11-May-2024 02:29:00,PROD_9492,,,mobile,ads,Australia
1188,sess_50976662bc3f,addtocart,2024-01-12 19:48:00,PROD_1769,Clothing,120.57,tablet,,UAE
2204,sess_bbdce0748241,wishlist_add,03-Jul-2024 11:09:00,,Toys,28.7,tablet,ads,UAE
1028,sess_0e525bcaf8c3,add-to-cart,04-09-2024 12:30:00,PROD_8272,Automotive,,tablet,direct,Japan
1142,sess_f995ef49631b,Checkout,26/01/2024 09:49,PROD_1124,Home & Kitchen,102.26,desktop,,UAE
3499,sess_49005947e407,VIEW,2024-10-22 10:29:00,PROD_2746,Books,72693.5,tablet,direct,Brazil
2553,sess_85b7c95a7ace,add-to-cart,2024-01-26 08:33:00,PROD_5377,Jewelry,1851.05,mobile,direct,USA
1867,sess_9ba7997d85f3,click,2024-09-27 19:05:00,PROD_2310,Electronics,,desktop,ads,India
2288,sess_ae1cc543c950,viewed,28/09/2024 09:28,PROD_1603,Electronics,1261.23,mobile,organic,Australia
3485,sess_e01f941b9dc1,null_event,2024-10-28 02:44:00,PROD_5748,Automotive,,desktop,,
3261,sess_941f10350ab2,CHECK_OUT,10-Mar-2024 22:12:00,PROD_8907,Food & Grocery,$39.06,desktop,referral,Germany
2947,sess_8168d6fcc7ca,scroll,2024-05-12 16:31:00,,Automotive,868.74,desktop,organic,
3354,sess_007de727818d,viewed,2024-07-31 10:14:00,PROD_6419,Food & Grocery,39.44,tablet,referral,Japan
2602,sess_400c6ccc400c,add-to-cart,2024-12-06 22:27:00,PROD_3902,Clothing,133.05,mobile,ads,USA
3222,sess_7a10eada2ead,veiw,2024-07-14 23:28:00,PROD_5352,Jewelry,4786.67,desktop,ads,UK
1506,sess_6f7ad3f401d1,add_to_cart,2024-11-04 23:09:00,PROD_4200,Books,49.61,mobile,ads,India
3266,sess_74748e7d6f68,promo_click,2024-02-09 03:18:00,PROD_1366,,84.02,desktop,direct,UK
1325,sess_426e274864c8,cart_add,21/06/2024 11:39,PROD_4517,Food & Grocery,13.81,mobile,direct,Australia
2612,sess_6e38d9a0612c,UNKNOWN,2024-04-11 08:15:00,PROD_8209,,,tablet,direct,Brazil
3427,sess_042925aa76c3,logout,05-31-2024 11:45:00,,Jewelry,48.39,desktop,ads,Australia
1071,sess_84fbef5a2eb2,CHECKOUT,2024-10-27 04:49:00,PROD_9541,Food & Grocery,21.76,tablet,organic,Japan
3674,sess_8e353ac171e7,wishlist_add,2024-01-01 09:58:00,PROD_7883,Home & Kitchen,115.23,mobile,direct,Canada
2590,sess_e97dbd51f1b7,hover,2024/12/19 09:34,PROD_1850,Books,786.6,mobile,organic,Singapore
2151,sess_79dc2eb378fb,view_item,2024-03-25 11:10:00,PROD_2582,Beauty,17.46,desktop,ads,USA
3999,sess_b4e678fb2c3d,logout,03/08/2024 19:02,PROD_5645,Jewelry,998.56,,ads,Japan
3424,sess_530a6ceaa06f,page_view,01-11-2025 11:21:00,PROD_3186,,53.48,tablet,direct,Japan
3891,sess_b85e176f3e13,View,2024-12-27 04:17:00,PROD_8086,Food & Grocery,10.51,tablet,ads,Germany
3571,sess_173ac274b56d,viewed,2024-10-20 16:07:00,PROD_9571,Toys,114.69,desktop,direct,Brazil
3501,sess_99bc27ab56b9,page_view,2024-07-26 03:28:00,PROD_8729,Beauty,44.18,tablet,referral,Mexico
3799,sess_febd3c405325,Add_To_Cart,2024-12-28 10:58:00,PROD_4620,Food & Grocery,16.03,desktop,referral,Japan
2879,sess_3bf2fb08d977,error_event,2025-02-18 10:57:00,PROD_6088,Automotive,,,referral,Germany
1101,sess_50fe3c754ad3,add_to_cart,19/01/2025 21:15,PROD_2058,Beauty,8890.5,tablet,ads,UK
2419,sess_b68cdb69beff,promo_click,2024-10-06 03:40:00,PROD_6544,Food & Grocery,,mobile,organic,India
1285,sess_9fb9a46337f2,search,14/07/2024 14:12,PROD_4845,Beauty,,mobile,organic,India
3767,sess_996f80373b7d,VIEW,2024-05-29 19:03:00,PROD_4734,Clothing,228.33,desktop,ads,Canada
2460,sess_fed144c6dc92,viewed,20/06/2024 10:17,PROD_1582,Toys,82.57,mobile,ads,Japan
3701,sess_05c737123792,logout,2024-02-19 23:42:00,PROD_1257,,,desktop,referral,
1198,sess_a2269c08f0ef,VIEW,2024-02-12 10:23:00,PROD_6270,Electronics,940.69,desktop,referral,Singapore
2767,sess_c9056385b7b6,Add_To_Cart,2025-01-23 16:44:00,PROD_7699,Automotive,49.14,tablet,ads,UAE
1862,sess_1b8cedbe4185,AddToCart,2024-10-03 17:30:00,PROD_3949,Toys,,desktop,organic,India
2993,sess_18337861aecb,Purchase,20-May-2024 01:11:00,PROD_1794,Jewelry,1548.08,desktop,direct,Australia
1181,sess_7cf6494875a8,VIEW,19-Feb-2024 05:01:00,PROD_8077,Electronics,960.05,,organic,Japan
3275,sess_c664020e8a50,UNKNOWN,13/12/2024 12:17,,,,tablet,referral,France
2849,sess_27467efaf69c,check_out,2024/05/03 10:04,PROD_1351,Jewelry,647.26,mobile,ads,India
1147,sess_9e7e5026b018,View,07-Feb-2024 09:28:00,PROD_6412,Jewelry,2848.43,tablet,direct,UK
1167,sess_f265389c8c12,chekout,27-May-2024 19:45:00,PROD_2941,Sports,$11.17,desktop,organic,Germany
1234,sess_2fe3d84e6e42,Purchase,2024-07-18 05:05:00,PROD_1130,Beauty,74.08,desktop,organic,UAE
3906,sess_ba603cbb71ae,cart_add,2024-09-22 23:35:00,PROD_5276,Sports,,desktop,ads,Mexico
2076,sess_dfe1ea3aa910,add_to_cart,05-03-2024 19:29:00,PROD_8404,Beauty,107.19,mobile,ads,UAE
1388,sess_16eb2bf0f60f,wishlist_add,2024-12-05 17:33:00,PROD_1257,Beauty,737.36,mobile,,Germany
3294,sess_e7e54113b88d,add_to_cart,2024-04-20 05:28:00,PROD_3549,Electronics,916.6,tablet,organic,Canada
3053,sess_9544846d6741,AddToCart,2024-12-03 14:26:00,PROD_6264,Home & Kitchen,339.32,desktop,organic,France
1473,sess_864467a190a0,UNKNOWN,2024-05-14 04:26:00,PROD_8497,,,tablet,,Brazil
2554,sess_d3a92afbfcae,cart_add,2025-03-19 22:13:00,PROD_9341,Jewelry,4263.27,tablet,direct,
2493,sess_d6b8c3ac9e0a,click,2024-03-08 07:54:00,,Automotive,,desktop,,UK
1657,sess_b4a86d961fc5,addtocart,09-17-2024 01:13:00,PROD_1718,Beauty,63.05,desktop,organik,Germany
1750,sess_fa4dd108fdff,page_view,11-02-2024 10:08:00,PROD_4261,Books,78.22,tablet,ads,Canada
2397,sess_f4d44ee8a958,order_placed,2024-05-04 15:24:00,PROD_7109,Clothing,180.03,tablet,ads,Brazil
2543,sess_6d82395671ed,error_event,2024-06-18 09:26:00,,,260.0,tablet,direct,USA
1399,sess_69aba7b005a3,View,2024-11-03 05:24:00,PROD_9059,Home & Kitchen,131.61,tablet,ads,Brazil
3060,sess_94e76649a891,Checkout,2024-06-02 16:52:00,PROD_9530,Automotive,323.6,mobile,ads,Australia
3444,sess_02a1a43190b1,page_exit,10-27-2024 07:56:00,PROD_8112,,,desktop,organic,France
1036,sess_ee019f9c71f4,veiw,2024-08-26 21:09:00,PROD_7131,Electronics,1210.62,tablet,organic,Japan
1853,sess_664ea7783289,viewed,2024-03-14 04:27:00,PROD_4440,Sports,27.45,desktop,Referral,France
3074,sess_e52a0b9ee07b,view,03-06-2024 21:12:00,PROD_3294,Home & Kitchen,97.05,tablet,referral,UAE
2734,sess_4a64bbc77982,VIEW,2024-05-07 21:03:00,PROD_7624,Books,$38.11,mobile,ads,Canada
2268,sess_d8253394e77d,purchased,2024-12-07 20:55:00,PROD_9111,Sports,206.7,tablet,referral,Australia
1924,sess_90ba3490d7d5,view,10-18-2024 22:03:00,PROD_8919,Beauty,88.26,desktop,ads,France
2097,sess_db9c0780de7e,page_exit,2024-11-24 14:56:00,PROD_5848,Clothing,,mobile,,
2180,sess_e30c254e4733,ADD_TO_CART,2024-02-18 10:32:00,PROD_7866,Automotive,246.01,tablet,direct,Mexico
2618,sess_2e225fc50bf8,ADD_TO_CART,05-Aug-2024 09:09:00,PROD_5064,Home & Kitchen,66.87,tablet,direct,India
2437,sess_b92c25777883,search,30/11/2024 22:24,,Clothing,,tablet,referral,UAE
2354,sess_f989a520b057,checkout,14-Jun-2024 02:24:00,PROD_9371,Jewelry,1207.16,mobile,organic,Canada
2435,sess_d5a8d2adc22d,add-to-cart,2024-07-03 22:12:00,PROD_9230,Jewelry,59819.48,tablet,ads,Singapore
1561,sess_f65e2f3b0aa4,page_exit,2024-08-28 22:51:00,PROD_8658,,994.26,tablet,referral,Germany
3560,sess_37d97b4dd521,cart_add,07/11/2024 21:18,PROD_8213,Beauty,26.52,tablet,referral,India
2341,sess_82e4ba90e271,click,2024-05-03 12:26:00,PROD_1714,,,mobile,referral,Canada
3210,sess_07e7451bab9b,addtocart,08-27-2024 08:31:00,PROD_9196,Food&Grocery,20.18,mobile,organic,Singapore
3335,sess_f95f7312847e,add_to_cart,2024-11-14 00:24:00,PROD_4429,Books,44.59,desktop,referral,Japan
2841,sess_2ef919141442,view,04/10/2024 13:17,PROD_6907,Beauty,55.64,tablet,ads,France
1598,sess_20467ec830f1,cart_add,07-Oct-2024 09:35:00,PROD_2389,Books,,desktop,Referral,Germany
1798,sess_7e46a3a4f622,AddToCart,10-08-2024 03:29:00,PROD_5576,Books,38.12,desktop,organic,Germany
2226,sess_5961cb183e61,wishlist_add,2024/05/18 11:39,PROD_9136,Jewelry,943.88,,organic,
2622,sess_45bfb566cd2a,VIEW,2024-03-17 11:24:00,PROD_3876,Books,57.25,desktop,referral,Mexico
1777,sess_39c0ca3afb9c,veiw,2024-03-08 08:29:00,PROD_4540,Sports,290.23,mobile,ads,Canada
2296,sess_866eba06f50b,promo_click,2024-11-03 10:50:00,,Home & Kitchen,,desktop,ads,Germany
2501,sess_9c07356f9607,Purchase,11/04/2024 11:51,PROD_4710,Food & Grocery,,mobile,direct,Brazil
3888,sess_5d519c603077,search,2024-08-30 02:16:00,PROD_1363,Beauty,128.0,,referral,USA
2128,sess_c5dfdca38c0c,veiw,2024-08-25 10:02:00,PROD_1942,Electronics,392.49,desktop,add,France
3683,sess_7a9a829a6910,CHECK_OUT,03-Apr-2024 01:53:00,PROD_7458,Electronics,1099.88,mobile,referral,Germany
2068,sess_b9a9c6169a61,search,01-31-2025 14:17:00,PROD_8436,Food & Grocery,32.6,,referral,USA
3112,sess_c1f40c1476a5,page_exit,07-06-2024 19:29:00,,Electronics,626.57,mobile,organic,Mexico
1637,sess_61047adfb244,AddToCart,2024-04-22 20:39:00,PROD_9201,Jewelry,2753.56,desktop,ads,UK
2440,sess_0ba3cb7f8e2a,ADD_TO_CART,02-Jun-2024 12:35:00,PROD_7826,Toys,133.71,mobile,organik,Mexico
1080,sess_d32e9d6fb5d6,ADD_TO_CART,12-Jul-2024 06:44:00,PROD_1457,Clothng,296.95,desktop,ads,Germany
1330,sess_745913297a55,add_to_cart,2024/02/06 02:50,PROD_4319,Automotive,653.85,tablet,direct,Mexico
1669,sess_cc898afe93a4,viewed,2024-06-07 23:09:00,PROD_5314,Sports,19.97,tablet,direct,UK
1174,sess_95175256a1b3,ADD_TO_CART,08-31-2024 11:11:00,PROD_8014,Clothing,293.55,desktop,ads,Canada
2941,sess_258e64ba2830,UNKNOWN,08-27-2024 02:54:00,PROD_4963,Clothing,,mobile,direct,USA
3989,sess_5babe1dcf815,null_event,2024-01-04 22:44:00,PROD_7543,Food & Grocery,,tablet,direct,
1279,sess_73d92a8d1d68,view,21/10/2024 22:22,PROD_6107,Toyss,65.81,mobile,direct,UAE
1953,sess_1d0d6ee44e5b,view,16/06/2024 07:12,PROD_8185,Toys,,tablet,ads,UAE
2861,sess_33342e7237ab,view,2024-08-21 15:11:00,PROD_8800,Automotive,418.55,desktop,organic,Singapore
1886,sess_17cb9c522984,page_view,2024-03-23 00:02:00,PROD_9348,Food & Grocery,18.22,tablet,organic,UK
3442,sess_6352f124c615,Add_To_Cart,09-18-2024 11:31:00,PROD_8967,,355.36,mobile,ads,UAE
2045,sess_ffec119171ae,Checkout,2024-05-22 05:59:00,PROD_1891,,73.89,mobile,referral,USA
1113,sess_06a73d8a88cc,page_view,04-23-2024 03:05:00,PROD_8593,Automotive,573.79,tablet,ads,Brazil
1866,sess_8f266f44346f,VIEW,2025-03-25 08:28:00,PROD_3921,Food & Grocery,53.82,desktop,referral,Germany
3801,sess_352bdb0149b7,view_item,01-15-2025 13:20:00,PROD_1573,Clothing,120.69,desktop,direct,Mexico
2213,sess_d79675b56b47,view_item,2025-02-04 07:06:00,PROD_4876,Food & Grocery,12.72,mobile,direct,UAE
1932,sess_871a46de2b00,addtocart,2024/10/18 00:38,PROD_2634,Beauty,32.24,mobile,referral,France
3020,sess_310d12da165e,Purchase,2024-12-16 11:14:00,PROD_1467,Toys,141.93,mobile,direct,Canada
1607,sess_0c7068f6397b,cart_add,2024-01-09 06:43:00,PROD_2419,Electronics,746.91,tablet,ads,India
2750,sess_00531d0208e7,VIEW,11-02-2024 03:25:00,PROD_3522,Food&Grocery,13.98,tablet,,Japan
2934,sess_e980229f714b,view,2024-09-11 10:20:00,PROD_2456,Automotive,37.49,tablet,organic,Singapore
3833,sess_aae7b2588a3f,veiw,2024-03-26 10:10:00,PROD_4412,Home & Kitchen,331.95,desktop,referral,UAE
3617,sess_e2daab2d8009,buy,2025-01-09 20:56:00,PROD_1802,Beauty,81.58,tablet,,France
3755,sess_f461038705ba,page_exit,20-Dec-2024 15:18:00,PROD_7287,Clothing,,mobile,,Brazil
3759,sess_2ba490019cee,page_view,2024-07-04 00:06:00,PROD_1005,Jewelry,2617.93,desktop,referral,Brazil
2090,sess_9cf5e70cf593,Add_To_Cart,10-13-2024 21:18:00,PROD_8218,Sports,214.75,mobile,direct,UAE
2940,sess_7f158bd1aa4b,scroll,2024-11-10 07:40:00,PROD_7840,Automotive,974.77,desktop,ads,Singapore
1711,sess_bed204cf1a9d,VIEW,05/07/2024 23:08,PROD_9913,Food & Grocery,,tablet,ads,Mexico
1209,sess_19fb79b90c83,wishlist_add,24/11/2024 14:12,,,381.72,tablet,direct,USA
2950,sess_ca7f1e58910c,page_view,2024-05-11 22:26:00,PROD_6111,Beauty,115.05,tablet,direct,France
3932,sess_bffa6aad00c2,click,2024-03-14 04:41:00,PROD_2886,,504.79,tablet,,USA
2282,sess_da6e618622bb,Checkout,2024-03-02 16:37:00,PROD_3746,Toys,82.1,mobile,refferal,Australia
3652,sess_45a67cb1fcb1,chekout,2024-01-30 03:07:00,PROD_3599,Food & Grocery,42.41,desktop,referral,Singapore
3134,sess_3d7faa353c4c,View,2024/04/04 10:14,PROD_2121,Toys,63.23,desktop,direct,India
1755,sess_cf5e5f571bc0,PURCHASE,2024-05-03 15:42:00,PROD_7929,Sports,60.58,tablet,organik,India
3025,sess_17b460478d19,purchase,2024-10-20 12:07:00,PROD_9571,Clothing,214.66,desktop,Referral,Singapore
1835,sess_f3554d072b80,view,02-01-2024 23:14:00,PROD_7173,Beauty,23543.47,mobile,referral,
1361,sess_75c902126962,add_to_cart,2024-08-20 13:50:00,PROD_1953,Books,20.6,desktop,referral,Canada
3074,sess_e52a0b9ee07b,page_exit,06/03/2024 21:22,,Toys,,,direct,USA
1110,sess_a291ed2f4ffc,add-to-cart,2024/11/19 02:28,PROD_3722,Food & Grocery,13.45,mobile,ads,Australia
2658,sess_4ba08ac3c976,cart_add,2024-05-25 16:22:00,PROD_6312,Clothing,19.99,desktop,direct,India
1218,sess_f8afc48ffc0b,Checkout,2024-11-29 01:36:00,PROD_1002,Jewelry,$373.03,mobile,organic,UK
3093,sess_1f00ad128089,Add_To_Cart,2024-12-18 00:29:00,PROD_7502,Toyss,157.76,desktop,direct,Brazil
2763,sess_94c794802a2e,view,12-Apr-2024 13:18:00,PROD_7491,Automotve,257.49,desktop,ads,Mexico
1963,sess_c2d811e22913,wishlist_add,20/02/2024 12:53,PROD_7544,Beauty,,,referral,Germany
2621,sess_9791ae5fa206,UNKNOWN,2024-04-09 14:09:00,,Food & Grocery,,tablet,direct,Singapore
3900,sess_ceec48abecf3,View,2024-07-03 07:03:00,PROD_3078,Jewelry,1977.27,tablet,organic,Germany
2949,sess_c31f60efcb91,cart_add,2024/12/29 04:41,PROD_5205,Automotive,350.03,mobile,ads,Brazil
1848,sess_8b0883665cce,click,09-Feb-2024 04:27:00,PROD_2323,,43.13,tablet,ads,
